"artist_id","artist_name","embedding","image_url"
2063,"Boddika","[0.1308444639046987, -0.0896585335334142, -0.11080969994266827, -0.08484436695774396, 0.03527616414551934, -0.24620600044727325, -0.21991600096225739, -0.0009609991684556007, -0.30692999561627704, 0.0031959229769806066, -0.09169259977837403, 0.09256883213917415, -0.11280540376901627, 0.34195566177368164, 0.08985766644279163, -0.11310943619658549, -0.14111233254273733, -0.27660033106803894, -0.08030300090710323, -0.05213753258188566, 0.0760935644308726, -0.5243816872437795, 0.13393066823482513, 0.09512483204404514, 0.05442303232848644, -0.2315016637245814, 0.21861333648363748, 0.2647743324438731, 0.35221166412035626, -0.06466806617875893, 0.23041899998982748, -0.14388140042622885]","https://i.scdn.co/image/410b27acb273813f2da80a8fd3f4491b48acb854"
120432,"DJ Phantasy","[-0.12872099876403809, -0.13526800274848938, -0.19909100234508514, 0.41920599341392517, -0.03841429948806763, 0.3740200102329254, -0.4191119968891144, 0.04050179943442345, -0.34197500348091125, -0.1672379970550537, 0.14150899648666382, -0.14311599731445312, 0.11857599765062332, 0.36469000577926636, 0.2021940052509308, -0.5962110161781311, -0.36294400691986084, -0.3871769905090332, -0.07091549783945084, -0.14912700653076172, 0.10403700172901154, -0.8905410170555115, 0.051228299736976624, 0.31393200159072876, -0.017162799835205078, -0.18218399584293365, 0.10739400237798691, 0.2136469930410385, 0.160861998796463, -0.28810399770736694, 0.31256601214408875, -0.26429200172424316]","https://i.scdn.co/image/1ddcd12f7e992f6957d2523ff804c52df0cac4af"
16797,"The Templars","[0.05709237698465586, -0.17183206727107367, -0.03776516734311978, -0.06325536873191595, -0.1570503314336141, -0.2664643277724584, -0.010676700000961622, -0.09111373374859492, -0.19217106699943542, -0.06507656847437222, -0.1314466968178749, 0.14508476356665292, 0.2289610058069229, 0.27465767165025073, 0.12812733153502145, -0.05902613544215759, -0.23562933504581451, -0.3147053321202596, -0.014508133133252462, -0.09629530009503166, -0.011512336631615957, -0.5581380128860474, -0.15147559841473898, 0.028620298330982525, -0.03744006964067618, -0.22530800104141235, 0.30065300067265827, 0.02941500147183736, 0.559170663356781, 0.10390546421209972, 0.12580246850848198, 0.11491970221201579]",
3353,"Night Games","[0.10758579894900322, 0.0015040505677461624, -0.018378975801169872, 0.03805974964052439, -0.07436075061559677, -0.2595355026423931, -0.2496309969574213, -0.11423894669860601, -0.313462246209383, 0.022162560024298728, -0.11459292657673359, 0.1802876959554851, 0.0523570766672492, 0.32275864854454994, 0.13938829861581326, -0.04166494386299746, -0.20892130117863417, -0.4285705015063286, -0.12175125116482377, -0.10376937687397003, -0.04264800110831857, -0.4187452495098114, 0.06093910150229931, -0.025563549250364304, 0.08954457612708211, -0.03511887288186699, 0.2658345028758049, 0.15145450085401535, 0.38495300710201263, 0.12737803882919252, 0.20094249956309795, -0.18046546657569706]","https://i.scdn.co/image/a9418fcbfaaa24ddad7fd185f3e64f213e77bd45"
9646,"Afro-Cuban All Stars","[0.18282667773877118, -0.20860194504841878, 0.03132895770510186, -0.12171592431722611, -0.09267281733864483, -0.1865812390498912, 0.2187517136299828, 0.014793207904890398, -0.413735875027269, 0.11527163894576577, -0.1220563985462299, -0.003693830425939013, -0.15297515818482713, 0.26693121044411866, -0.1146619556945918, -0.21029597750754342, -0.4084502864391514, -0.46316615956689294, -0.27577862506763123, -0.17211348535420795, 0.21083418817445296, -0.3310196376732121, -0.0949990511001412, 0.24699244382102317, -0.018386349666263672, 0.06206438017264618, 0.15092429605477445, 0.249569117426402, 0.5183516598326205, 0.04095997817837233, 0.29365485545537057, -0.2518805599710926]",
4408,"Lettuce","[0.107694361358881, -0.2523784011602402, -0.10426474213600159, -0.16204514130949974, -0.054094018042087556, -0.07951289936900138, -0.16685659885406495, -0.019880407303571702, -0.17307717874646186, 0.06669408045709133, -0.24604150354862214, 0.11219183653593064, 0.04777589999139309, 0.4338931977748871, -0.11409552078694105, -0.08700513858348131, -0.41793060302734375, -0.22021120190620422, -0.2801093965768814, -0.031057620793581008, 0.17638199627399445, -0.5126739919185639, -0.21315079778432847, -0.18732046112418174, 0.09000438638031483, -0.15745633989572524, 0.22882137894630433, 0.3330378822982311, 0.22454830259084702, -0.11355200111865997, 0.14779414385557174, -0.12330382093787193]","https://i.scdn.co/image/c21c8314ecb0655d3d63a049c17edc8c7f916b79"
17084,"Paul Weller","[0.14251350238919258, -0.14033965021371841, -0.026768299750983715, -0.11170580284669995, -0.10879999957978725, -0.2199994996190071, -0.13227580301463604, -0.005971349775791168, -0.2892410010099411, 0.07887794636189938, -0.18216199427843094, 0.06889567244797945, 0.15374550223350525, 0.20600999891757965, 0.12174449861049652, -0.08079720195382833, -0.36505401134490967, -0.2821029946208, -0.12474950402975082, 0.03276630048640072, -0.014773705042898655, -0.4113225042819977, -0.08095729723572731, -0.05984925106167793, 0.032901949249207973, -0.1762169972062111, 0.3042995035648346, 0.1983499974012375, 0.4267460107803345, 0.1169402003288269, 0.1706879958510399, 0.031040048226714134]",
19923,"BAYNK","[0.1969420478532189, -0.17540076688716286, 0.1559506954723283, -0.05862419206747099, 0.02342147605898055, -0.21161584399248423, -0.2550777377266633, -0.11744676286501712, -0.32329810606805903, 0.0038924827485492357, -0.024572234539511174, 0.029674197608408958, -0.012382174204838904, 0.43808794962732417, 0.08316123142446342, 0.018630981132829266, -0.1758208192982956, -0.26987573504447937, -0.15681642725279457, -0.01756348431502518, 0.018426326642695227, -0.44261657721117925, 0.10452186821126624, -0.07128613508355461, 0.11034192964986064, -0.08706329537457541, 0.16436590188133873, 0.2484723639331366, 0.3947383165359497, 0.08389581187236074, 0.19452794092266182, -0.03902975082593529]",
115051,"Cartoon","[0.20549499988555908, -0.14552843322356543, 0.15373466412226358, 0.1227082215094318, -0.10239669928948085, -0.20479233314593634, -0.22949499636888504, -0.0806527982155482, -0.4375176727771759, -0.0771082987387975, -0.05441993102431297, -0.005845769424922764, -0.016804573048527043, 0.4840799967447917, 0.1284883643190066, -0.09097510327895482, -0.22717903554439545, -0.2863900065422058, 0.040678699811299644, 0.01807836691538493, -0.096165565152963, -0.5933109919230143, 0.019670234993100166, 0.04625019679466883, 0.24471533795197806, 0.004444735745588939, 0.1364440992474556, 0.17529753098885217, 0.2533101662993431, -0.18012072642644247, 0.2420859932899475, -0.04102925583720207]","https://i.scdn.co/image/5b2f35e74060edaf175d49058f27918867185543"
2224,"Dan Shake","[0.11790414899587631, -0.061339398846030235, -0.109197948127985, -0.08789292513392866, 0.013187950477004051, -0.24439150094985962, -0.1975794956088066, -0.04317140020430088, -0.28012149035930634, 0.0039679985493421555, -0.04699399147648364, 0.10030759871006012, -0.013374101370573044, 0.2953999936580658, 0.036850400269031525, -0.09199764765799046, -0.1948084980249405, -0.33325450122356415, -0.12418949976563454, -0.027001395006664097, 0.13753854855895042, -0.4846685081720352, 0.12383245304226875, 0.04851735010743141, 0.0016175450291484594, -0.18440650403499603, 0.25966500490903854, 0.2450924962759018, 0.4139165133237839, 0.014345999341458082, 0.18565499782562256, -0.14077650010585785]","https://i.scdn.co/image/05072c238f6ed51d5f674756416781e719cccfc0"
11237,"Hallan","[0.15185370999905798, -0.10125058972173268, -0.026319000042147107, -0.011342754070129659, -0.15680088847875595, -0.18817272513277, -0.10792452252159516, -0.047327126246980496, -0.27815622422430253, -0.02701094343016545, -0.08735226632820235, 0.11954438893331422, 0.1614482667711046, 0.3025247785780165, 0.10869627854683334, -0.037692088737256, -0.3249521123038398, -0.3081391155719757, -0.09712194485796823, -0.07011467508143848, 0.06380117684602737, -0.4168887833754222, -0.03087331719386081, -0.04531071066028542, 0.04109591100778845, -0.19210411277082232, 0.2021304126828909, 0.2188063297006819, 0.47150511542956036, 0.1224869108862347, 0.14055955741140577, -0.056672823511891894]",
3345,"TINARIWEN","[0.0034756439013613593, -0.07021662313491106, -0.2048979120122062, -0.2120142231384913, 0.11968421211673154, -0.10863779754274422, -0.07463730245621668, 0.06622206709451145, -0.1359272309475475, 0.055631933061199054, -0.13513468919942775, -0.3854348874754376, -0.051099121363626585, 0.42620644304487443, 0.1419907659292221, -0.1339640770521429, -0.5278775559531318, -0.41428977913326687, -0.09105432147367133, -0.1948290040406088, 0.10980841062135166, -0.39101777805222404, 0.02913824448155032, 0.028883241039390366, -0.09165194340878063, -0.23343079826898044, 0.14992264285683632, 0.13556098534415165, 0.44911177621947396, 0.10376844306786855, 0.40995978315671283, -0.24114155769348145]","https://i.scdn.co/image/686079ebcf01ae72b31ed23bce41065b3e334ca5"
7631,"Camp Cope","[0.09663133157624139, -0.10489132286359866, 0.018192799761891365, -0.11437836775763167, -0.07487050029966566, -0.13754484636916053, -0.11929592034882969, -0.05841181119386521, -0.2682940016190211, -0.018387431382305093, -0.10631907689902517, 0.13030845589107937, 0.13680593772894806, 0.3294725583659278, 0.1654911231663492, -0.06794048773331775, -0.2865548895465003, -0.25937322278817493, -0.09658013449774848, 0.058819070665372744, 0.08997086725301212, -0.3249182254076004, 0.018030722935994465, -0.03084319493629866, 0.09880794460574786, -0.2084528658952978, 0.257161113123099, 0.24782949768834645, 0.4897533390257094, 0.15276743223269781, 0.2833537765675121, 0.012416087918811373]","https://i.scdn.co/image/2df6fe53785320c801d97601c86c3bab20e45ba5"
142330,"Jai Wolf","[0.19776950031518936, -0.18855724781751632, 0.1784691907465458, -0.027204436890315264, 0.030985794588923456, -0.20394860059022904, -0.26425470113754274, -0.13175176847726106, -0.3632855981588364, 0.0052797345910221335, -0.014178765541873872, 0.05116000606212765, -0.008291360177099704, 0.409144201874733, 0.10671001076698303, 0.013266023772303015, -0.16401134803891182, -0.28591339886188505, -0.14416792020201682, -0.01653551999479532, 0.028705041855573654, -0.4275664985179901, 0.09558949107304215, -0.06567285782657564, 0.09219549694098532, -0.07993653062731028, 0.16394601091742517, 0.23456949219107628, 0.41422000527381897, 0.07871153010055423, 0.17868260964751242, -0.04972832584753632]","https://i.scdn.co/image/0efab9bfe2a23f875d90aa5a06bd5cc3b16f4542"
468,"Cymbals","[0.13735925909131766, -0.16461412310600282, -0.057706739753484726, -0.10393123179674149, -0.13142475858330727, -0.14891598001122475, -0.14134708195924758, 0.05139448530972004, -0.1814080759882927, 0.01570907961577177, 0.031747378036379816, 0.17557730227708818, 0.15399859845638275, 0.2889802008867264, 0.17912278175354004, -0.06217006091028452, -0.24090159237384795, -0.2826626032590866, -0.06325488053262233, -0.04543160727771465, 0.10147884115576744, -0.41575719714164733, 0.04609577916562557, -0.12045813798904419, 0.07330692112445832, -0.11272140108048916, 0.2355679988861084, 0.28142499923706055, 0.5123453855514526, 0.10679158121347428, 0.25130059719085696, -0.046356808952987195]","https://i.scdn.co/image/26cb12a67e330c24578333ede43b1f688fe33210"
15260,"Jack Howard","[0.1928393393754959, -0.20209600031375885, -0.03197146331270536, -0.1562336372832457, -0.11640779674053192, -0.12588832899928093, -0.18234166502952576, -0.06651684083044529, -0.29943100611368817, 0.04362636742492517, -0.04763196905454, 0.07897256873548031, 0.020678356600304443, 0.4292066693305969, 0.03640196627626816, -0.025078897053996723, -0.3056093255678813, -0.2564016630252202, -0.22387967010339102, -0.020129633446534474, 0.07081173236171405, -0.3838706612586975, 0.023655069371064503, -0.034412466610471405, 0.09548026820023854, -0.1233739306529363, 0.21322700381278992, 0.32226433356602985, 0.3517446716626485, 0.06305883328119914, 0.1270432323217392, -0.04722753279687216]",
5497,"Jaykae","[0.23661275207996368, -0.1857535019516945, -0.041609649546444416, 0.1543186455965042, -0.032694450346753, -0.09539379924535751, -0.2689712531864643, -0.07667935942299664, -0.23551900312304497, -0.054055525455623865, -0.20307047478854656, -0.09308868811058346, -0.01414559013210237, 0.28247249871492386, 0.1179319228976965, -0.205190802924335, -0.20682525262236595, -0.3319299966096878, -0.16381374932825565, -0.13427962362766266, -0.003011649940162897, -0.43980225175619125, 0.155368099687621, 0.13205362297594547, 0.2723937537521124, -0.2139515019953251, 0.2298637516796589, 0.34826675057411194, 0.3791764974594116, -0.1171316234394908, 0.17505172360688448, -0.05657702498137951]","https://i.scdn.co/image/ada7aa8c0656607f4b315d4e7dcdde3aaf70d8d2"
6516,"Balmorhea","[0.16029957382023807, 0.012432393034947186, -0.19984461848902338, -0.07758515155053408, -0.10076384773200187, -0.30320466523802536, -0.18875430491157807, -0.15449778600202113, -0.19737639339925864, 0.29117946053171134, -0.04115342026999341, 0.0519456344131968, 0.21773456391396867, 0.3213190715859229, 0.01853990058981004, -0.07674201880686965, -0.31902380515801765, -0.12634639107879433, 0.18751179349375685, 0.1732359413688007, 0.03345517247606042, -0.5365844945242104, 0.08397982177096482, 0.05013287846792501, -0.04808775837764888, -0.12804369692190576, 0.22761906458448078, 0.30538392280174836, 0.5056212202548617, 0.03055397874562203, 0.10394897130111432, -0.15100839024478038]","https://i.scdn.co/image/3669c8e48340dc29f272b4a9986504f7424990cc"
252922,"James","[0.17077322064310682, -0.06484325661773842, 0.03973015211349668, -0.0723569004337301, -0.08535784883792326, -0.19824542768837106, -0.2134482367200613, 0.054920220978882925, -0.32029707174525446, 0.20143074727192473, -0.13168190739454746, 0.03722815667127644, 0.13071224226080252, 0.17868789609316496, 0.07524277907515073, -0.0353136556580203, -0.3836404029559874, -0.2552349055748705, -0.15776022310883184, -0.0197585827629326, 0.02511198221201027, -0.467554363346461, -0.031390653769507434, 0.03495145994630027, 0.04092853567477019, -0.19899142564517788, 0.35873266486031086, 0.2317611779220164, 0.3657180777499028, 0.16525350336288772, 0.08055927848154795, 0.045258101275664285]",
142886,"Janet Jackson","[0.10755400359630585, -0.1581760048866272, -0.06126239895820618, 0.036215998232364655, -0.08446019887924194, -0.21273699402809143, -0.17015700042247772, -0.022401200607419014, -0.2842809855937958, 0.052940599620342255, -0.005614859983325005, 0.10458499938249588, 0.12105099856853485, 0.30887600779533386, 0.09601350128650665, -0.0056415097787976265, -0.3170180022716522, -0.35773199796676636, -0.15858900547027588, -0.01306929998099804, 0.03225870057940483, -0.38655298948287964, -0.004537490196526051, 0.0037098899483680725, -0.0019816600251942873, -0.15867100656032562, 0.24192899465560913, 0.28525200486183167, 0.45043501257896423, 0.05908719822764397, 0.1359429955482483, -0.05193920060992241]","https://i.scdn.co/image/cc361cfe4c212e391f7aa0eb8864e25b95a4029c"
177943,"Salut C'est Cool","[0.13356585373729718, -0.17063581600771432, 0.015328347607582874, -0.028054640245746658, 0.07825460161430339, -0.2007090977610303, -0.2220204338337848, -0.09657594464598215, -0.2808066339912708, 0.010062011002910046, -0.025462195965429844, 0.08993692996070905, 0.02301071851192723, 0.3878215164894298, 0.06322730287080594, -0.02475402614324207, -0.20242413748457527, -0.3557207902648768, -0.1020939916494357, -0.02940739674566126, 0.1334992627513412, -0.5269410638227758, 0.15781339515623183, 0.01245866481297251, 0.039264279032713206, -0.08552751093587489, 0.20320945575382898, 0.24612747734995508, 0.34788568282373505, 0.07760081354717496, 0.13701025088213853, -0.10278104930566609]","https://i.scdn.co/image/f68846d1e7dc3037abb4b856d81c01942bd6b956"
15553,"TSJUDER","[-0.03945064922380778, -0.262603556116422, -0.049852065845496125, -0.03166788837148084, -0.35596389240688747, -0.45461277498139274, 0.025580877024266455, -0.4810994433032142, -0.49489344159762066, 0.09697093235121833, -0.708567437198427, 0.10502888914197683, 0.11062293313443661, 0.09955442282888624, -0.10247999926408131, -0.06927970093157557, -0.01896643607566754, -0.4567544460296631, 0.03484779027187162, 0.1277905563927359, -0.1781315811806255, -0.49314456184705097, -0.05589485691032476, -0.2268956336710188, 0.07940030987891886, -0.34121789038181305, 0.3056083354685042, -0.19045764228536022, 0.2992284463511573, 0.34335122257471085, 0.3355596661567688, -0.47071699798107147]",
